gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G101613	0.20964952731010272	132862	2.4754218477660856	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G414791	0.20876638974268696	132862	2.465003596348634	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G127031	0.20489043411019653	132862	2.4192794852338326	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G031004	0.20411391775852783	132862	2.4101190295133046	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM5G876898	0.2024834308669799	132862	2.390884401754559	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G084885	0.20163511563130898	132862	2.380876944555862	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G072506	0.20113186305105146	132862	2.374940143652979	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G108991	0.20011358461943018	132862	2.36292765420058	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G007055	0.19792592813983806	132862	2.3371201740748044	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G148937	0.19643369816094491	132862	2.3195165439424574	0.11132142857142857	56.0	6.234	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G381739	0.1904712426964081	132862	2.2491782836455085	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM5G832989	0.18704043619913382	132862	2.208705535149686	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G011110	0.18569575255506138	132862	2.1928424886688576	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G380668	0.1837130278023412	132862	2.169452559706953	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G050268	0.18344338141682387	132862	2.1662715786890727	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G054252	0.1831517634696318	132862	2.162831402204928	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G056686	0.1820957864544697	132862	2.1503741877901894	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G163200	0.17971061088112164	132862	2.122236602305496	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM5G865943	0.17691178777598712	132862	2.089219274249133	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
AC205725.3_FG010	0.17647739869533377	132862	2.084094846501727	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
AC212835.3_FG002	0.171135897820508	132862	2.021081901391358	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G126742	0.16985235659797726	132862	2.005940143578792	0.1733970588235294	68.0	11.791	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G428628	0.16829456522460637	132862	1.9875630947672387	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G176576	0.16758530970352156	132862	1.9791961057379988	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G160971	0.16753101748034574	132862	1.9785556279099372	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G162216	0.16702631440610416	132862	1.9726017157306648	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G035595	0.1650971658784916	132862	1.9498438180668993	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G179049	0.16495820938968958	132862	1.9482045676377029	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G055585	0.16480539124187768	132862	1.9464017931393738	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G163195	0.1644310651044452	132862	1.9419859196041702	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G041328	0.16341908320748402	132862	1.9300477094980115	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G170766	0.1633680151847815	132862	1.9294452671158309	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
