gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G410990	7	151	-6.509526931944308	13.509526931944308	-1.7313437590401788						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G028980	50	632	-6.543185569462267	56.54318556946227	-1.7402922303838575						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G128485	16	252	-6.545700575165334	22.545700575165334	-1.7409608687519755						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G097282	7	152	-6.5989939977187735	13.598993997718773	-1.7551294358626186						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM5G866100	65	801	-6.663119685346956	71.66311968534696	-1.7721778644518122						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G060919	97	1159	-6.692329232605644	103.69232923260564	-1.7799435025132675						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G048243	64	792	-6.857916093376772	70.85791609337677	-1.82396635631148						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G070898	39	514	-6.986071808075323	45.98607180807532	-1.8580377812138322						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G444543	67	827	-6.989263395483064	73.98926339548306	-1.8588862953119973						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G096107	19	291	-7.034916140369493	26.034916140369493	-1.8710235150422523						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G001457	41	537	-7.043814320888032	48.04381432088803	-1.8733891816066979						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM5G831993	67	828	-7.0787304612575355	74.07873046125754	-1.8826719721344383						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G004352	10	191	-7.088209562922934	17.088209562922934	-1.8851920821528958						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G139931	20	303	-7.108520929663083	27.108520929663083	-1.8905920536499057						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G020986	20	303	-7.108520929663083	27.108520929663083	-1.8905920536499057						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G323024	51	650	-7.153592753402648	58.15359275340265	-1.9025748299261478						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G070381	9	181	-7.193538905178276	16.193538905178276	-1.9131948971901216						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
